18.0	17.0	3.0555556	-50.8789	-47.5883	1.0625	256.77777	0.03309924	0.0	0.8888889	0.0	0.7058824	0.0625	0.375	0.9444444	2.0	4.0	
17.0	16.0	4.2941175	-54.5126	-51.1173	1.0666667	217.23529	0.06534507	0.0	0.88235295	0.0625	0.625	0.0	0.26666668	1.0	2.0	2.0	
40.0	37.0	3.95	-120.341	-98.3106	1.1935484	200.525	0.10256873	0.0	0.9	0.025641026	0.64102566	0.078947365	0.23684211	0.9705882	3.0	3.0	
23.0	24.0	4.0	-56.0671	-50.0722	1.0909091	206.0	0.052331198	0.04347826	0.95652175	0.045454547	0.77272725	0.04761905	0.2857143	1.0	3.0	3.0	
21.0	21.0	3.857143	-55.1203	-58.2339	1.05	415.85715	0.08648859	0.0	0.8095238	0.05	0.6	0.0	0.31578946	0.9	0.0	0.0	
12.0	13.0	4.0833335	-46.6337	-37.1658	1.0833334	140.08333	0.050962687	0.083333336	0.9166667	0.0	0.45454547	0.0	0.0	1.0	0.0	0.0	
43.0	46.0	4.255814	-92.5462	-97.5068	1.2777778	172.69768	0.020235278	0.0	1.0	0.04761905	0.8095238	0.024390243	0.4878049	1.0	3.0	3.0	
17.0	19.0	4.882353	-42.3726	-34.1724	1.117647	155.23529	0.014831359	0.0	1.0	0.0	0.875	0.13333334	0.26666668	1.0	0.0	0.0	
24.0	27.0	4.25	-47.4762	-52.7088	1.08	255.75	0.021532154	0.0	0.9166667	0.0	0.73913044	0.0	0.5	0.95454544	2.0	2.0	
54.0	55.0	4.351852	-132.725	-132.975	1.3414634	233.16667	0.031397335	0.0	0.962963	0.0	0.754717	0.03846154	0.3653846	0.97619045	6.0	5.0	
23.0	20.0	3.173913	-45.0946	-37.3596	1.1111112	409.82608	0.02437387	0.0	0.95652175	0.0	0.90909094	0.0	0.71428573	1.0	4.0	3.0	
12.0	10.0	3.5833333	-26.7063	-18.9688	1.0	298.58334	0.014292896	0.0	1.0	0.0	0.8181818	0.0	0.5	1.0	0.0	0.0	
22.0	20.0	3.8636363	-40.8926	-34.1066	1.0526316	409.27274	0.028657371	0.0	1.0	0.04761905	0.9047619	0.0	0.45	1.0	2.0	2.0	
18.0	20.0	4.0555553	-49.4299	-48.3285	1.25	186.22223	0.03630684	0.0	0.9444444	0.05882353	0.7647059	0.0	0.3125	1.0	5.0	5.0	
8.0	7.0	3.375	-18.0943	-13.6311	1.0	179.875	0.009303434	0.0	1.0	0.0	1.0	0.0	0.6666667	1.0	3.0	2.0	
26.0	27.0	4.0384617	-59.9823	-60.9263	1.08	238.84616	0.049830146	0.0	1.0	0.0	0.68	0.041666668	0.33333334	1.0	4.0	5.0	
29.0	27.0	3.724138	-80.3682	-62.0192	1.125	178.03448	0.035027638	0.0	1.0	0.071428575	0.6785714	0.074074075	0.37037036	1.0	3.0	3.0	
23.0	28.0	4.304348	-51.2767	-55.0464	1.1666666	397.82608	0.0143776	0.0	0.95652175	0.045454547	0.77272725	0.04761905	0.33333334	0.95238096	3.0	3.0	
37.0	34.0	4.027027	-101.356	-77.3045	1.0625	328.43243	0.06243311	0.027027028	0.9189189	0.0	0.7222222	0.057142857	0.42857143	0.969697	3.0	3.0	
28.0	32.0	4.357143	-65.8335	-58.2	1.1034483	308.82144	0.026093973	0.0	1.0	0.0	0.8888889	0.0	0.42307693	1.0	2.0	2.0	
22.0	23.0	4.6363635	-59.6074	-47.1378	1.0454545	254.40909	0.06432839	0.0	0.8636364	0.0	0.5714286	0.0	0.1	0.95	0.0	0.0	
11.0	11.0	3.1818182	-32.2185	-22.6899	1.0	136.81818	0.036730263	0.0	1.0	0.0	0.5	0.0	0.22222222	1.0	2.0	2.0	
35.0	38.0	4.142857	-92.998	-92.7278	1.1875	256.48572	0.030848434	0.0	0.8857143	0.029411765	0.6764706	0.060606062	0.24242425	0.90625	3.0	3.0	
22.0	23.0	4.409091	-48.8235	-46.7925	1.0952381	198.90909	0.023923246	0.0	0.95454544	0.0	0.8095238	0.05	0.6	1.0	2.0	2.0	
13.0	15.0	3.5384614	-30.8254	-29.8951	1.1538461	120.46154	0.039413147	0.0	0.9230769	0.083333336	0.75	0.09090909	0.36363637	1.0	2.0	2.0	
20.0	22.0	4.6	-57.6502	-49.0377	1.1	136.45	0.06993823	0.0	0.9	0.0	0.68421054	0.055555556	0.16666667	1.0	3.0	4.0	
10.0	10.0	3.5	-15.4315	-18.3565	1.0	168.8	0.00964346	0.0	1.0	0.0	1.0	0.125	0.75	1.0	0.0	0.0	
36.0	42.0	4.4166665	-88.6587	-85.1593	1.3125	147.41667	0.027028387	0.0	1.0	0.028571429	0.74285716	0.0882353	0.44117647	1.0	3.0	3.0	
15.0	14.0	3.4666667	-27.2166	-27.0319	1.0	298.06668	0.017502047	0.0	1.0	0.0	1.0	0.07692308	0.46153846	1.0	0.0	0.0	
19.0	18.0	3.631579	-39.5615	-44.0883	1.2	451.57895	0.029573664	0.0	0.8947368	0.0	0.6666667	0.05882353	0.3529412	0.9375	3.0	3.0	
27.0	26.0	4.185185	-57.22	-50.6963	1.2380953	279.14816	0.018948914	0.0	1.0	0.03846154	0.88461536	0.08	0.44	1.0	3.0	3.0	
8.0	7.0	4.0	-13.9635	-12.4426	1.0	463.0	0.012145857	0.0	1.0	0.0	1.0	0.0	0.5	1.0	0.0	0.0	
27.0	29.0	4.2222223	-57.8677	-66.117	1.1153846	460.37036	0.036141004	0.0	0.9259259	0.03846154	0.6923077	0.08	0.4	0.95454544	3.0	3.0	
8.0	7.0	5.5	-26.6174	-26.3384	1.0	397.125	0.032466188	0.0	0.875	0.14285715	0.2857143	0.0	0.0	0.875	0.0	0.0	
31.0	29.0	4.2580647	-63.2504	-55.8162	1.2083334	320.48386	0.02566067	0.0	1.0	0.0	0.8333333	0.0	0.41379312	1.0	3.0	3.0	
8.0	8.0	4.375	-24.634	-24.1295	1.0	96.875	0.038291503	0.0	1.0	0.0	0.42857143	0.0	0.0	1.0	0.0	0.0	
19.0	18.0	3.8947368	-54.6137	-43.5941	1.0588236	204.21053	0.0460361	0.0	0.84210527	0.0	0.5	0.0	0.1764706	0.9444444	0.0	0.0	
17.0	18.0	5.470588	-36.6268	-35.457	1.0	126.0	0.014817971	0.0	0.88235295	0.0	0.625	0.0	0.4	0.875	2.0	2.0	
15.0	15.0	3.5333333	-38.5721	-36.6744	1.1538461	342.46667	0.027907113	0.0	1.0	0.0	0.85714287	0.15384616	0.15384616	1.0	0.0	0.0	
23.0	21.0	4.4347825	-44.1885	-46.5785	1.0	346.21738	0.033064976	0.0	0.82608694	0.045454547	0.6363636	0.0	0.33333334	0.8636364	2.0	2.0	
14.0	16.0	4.428571	-26.5889	-30.9058	1.0	247.78572	0.014624075	0.0	1.0	0.07692308	0.84615386	0.0	0.5833333	1.0	0.0	0.0	
8.0	7.0	2.625	-13.9926	-14.0206	1.0	709.5	0.021687869	0.0	1.0	0.0	1.0	0.0	0.6666667	1.0	0.0	0.0	
9.0	9.0	5.5555553	-10.0758	-20.4587	1.0	124.0	0.010719584	0.0	0.7777778	0.0	0.375	0.0	0.14285715	0.7777778	0.0	0.0	
15.0	16.0	5.4	-34.4556	-42.0494	1.0	163.93333	0.022969684	0.0	0.8666667	0.0	0.5	0.0	0.15384616	0.85714287	0.0	0.0	
21.0	19.0	3.6666667	-54.0638	-48.5076	1.0555556	244.38095	0.08621858	0.0	0.71428573	0.0	0.4	0.0	0.21052632	0.8095238	2.0	3.0	
12.0	13.0	4.5	-20.2925	-21.1114	1.0833334	120.166664	0.033302315	0.0	1.0	0.09090909	0.8181818	0.0	0.5	1.0	0.0	0.0	
23.0	30.0	5.6086955	-59.3837	-66.8587	1.1538461	118.08696	0.023247784	0.0	0.8695652	0.045454547	0.5	0.0	0.0952381	0.8636364	0.0	0.0	
9.0	10.0	5.2222223	-34.5579	-33.7931	1.0	113.666664	0.10136798	0.0	0.8888889	0.0	0.375	0.0	0.14285715	1.0	0.0	0.0	
16.0	16.0	4.1875	-44.6107	-37.3789	1.0	290.75	0.06748584	0.0	0.8125	0.06666667	0.53333336	0.0	0.21428572	0.875	0.0	0.0	
17.0	21.0	4.2352943	-55.902	-46.0059	1.2352941	112.0	0.07973338	0.0	0.9411765	0.0	0.5625	0.0	0.06666667	1.0	0.0	0.0	
21.0	22.0	4.857143	-39.0065	-45.2704	1.0476191	160.57143	0.03975077	0.0	0.9047619	0.05	0.65	0.10526316	0.36842105	0.95	2.0	2.0	
10.0	9.0	3.8	-31.6893	-21.0891	1.0	352.1	0.06206069	0.0	1.0	0.11111111	0.5555556	0.0	0.125	1.0	0.0	0.0	
22.0	27.0	4.090909	-61.0376	-52.1154	1.173913	205.90909	0.06533968	0.045454547	0.90909094	0.0	0.71428573	0.05	0.35	1.0	5.0	5.0	
34.0	33.0	3.6470587	-91.1517	-83.2946	1.2222222	211.94118	0.04534614	0.0	0.9117647	0.030303031	0.54545456	0.03125	0.25	0.9285714	4.0	4.0	
18.0	17.0	4.2777777	-45.4478	-42.8298	1.0	237.27777	0.04055582	0.0	1.0	0.0	0.7647059	0.0625	0.375	1.0	0.0	0.0	
18.0	21.0	4.1666665	-44.4324	-47.2777	1.1052631	148.66667	0.0810886	0.0	0.7222222	0.11764706	0.23529412	0.0625	0.1875	0.8333333	0.0	0.0	
24.0	21.0	3.3333333	-56.5535	-51.9027	1.05	328.125	0.042157203	0.0	1.0	0.0	0.7826087	0.09090909	0.4090909	1.0	2.0	2.0	
14.0	14.0	4.214286	-40.4685	-34.8933	1.0769231	243.64285	0.04687231	0.0	0.9285714	0.0	0.3846154	0.0	0.0	0.9285714	2.0	2.0	
13.0	14.0	5.769231	-28.7757	-26.6612	1.0	82.07692	0.026956405	0.0	0.84615386	0.0	0.41666666	0.0	0.09090909	0.8333333	0.0	0.0	
17.0	18.0	3.4705882	-50.7663	-36.9659	1.125	289.41177	0.051329777	0.0	0.9411765	0.0	0.625	0.0	0.13333334	1.0	2.0	2.0	
8.0	9.0	4.25	-17.854	-18.5939	1.0	131.375	0.013723254	0.0	1.0	0.0	1.0	0.16666667	0.5	1.0	0.0	0.0	
21.0	22.0	4.7619047	-65.1638	-56.1246	1.0476191	207.85715	0.05401906	0.0	0.8095238	0.05	0.35	0.05263158	0.05263158	0.85714287	2.0	2.0	
21.0	19.0	4.1904764	-40.8517	-44.0986	1.117647	154.14285	0.03886891	0.0	0.85714287	0.0	0.6	0.0	0.2631579	0.9	2.0	2.0	
24.0	26.0	4.75	-70.1951	-60.2866	1.0833334	202.79167	0.051539585	0.0	0.9166667	0.0	0.5652174	0.0	0.22727273	1.0	2.0	2.0	
23.0	24.0	3.652174	-51.0328	-47.9657	1.0434783	173.91304	0.025654066	0.0	0.95652175	0.0	0.6818182	0.0	0.3809524	0.95238096	2.0	3.0	
9.0	10.0	3.5555556	-18.6662	-20.8317	1.0	194.66667	0.024434317	0.0	1.0	0.0	0.875	0.0	0.5714286	1.0	0.0	0.0	
18.0	16.0	3.6111112	-39.1124	-33.6472	1.0	164.0	0.024720762	0.0	1.0	0.0	0.8235294	0.0	0.5625	1.0	0.0	0.0	
19.0	22.0	3.6842105	-51.2112	-47.251	1.1	300.73685	0.05359413	0.0	0.8947368	0.0	0.5	0.0	0.1764706	0.9444444	3.0	3.0	
22.0	22.0	4.0	-56.73	-58.5373	1.1	122.86364	0.09385378	0.045454547	0.72727275	0.0	0.52380955	0.0	0.35	0.85	2.0	2.0	
7.0	6.0	3.0	-24.9721	-13.3662	1.0	510.42856	0.062698804	0.0	1.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0	
14.0	11.0	3.7857144	-31.1726	-31.5498	1.0	334.7143	0.051651698	0.0	0.9285714	0.0	0.53846157	0.0	0.41666666	1.0	0.0	0.0	
37.0	34.0	4.0	-116.992	-86.6598	1.1333333	208.08109	0.06446001	0.0	0.8918919	0.027777778	0.6111111	0.0	0.17142858	0.96666664	3.0	3.0	
24.0	22.0	3.625	-59.4402	-57.3588	1.2222222	202.75	0.09785377	0.0	0.7083333	0.04347826	0.3478261	0.045454547	0.18181819	0.8181818	3.0	3.0	
16.0	22.0	4.125	-47.3372	-44.7543	1.1	107.875	0.033330776	0.0	0.875	0.0	0.53333336	0.0	0.071428575	0.875	0.0	2.0	
18.0	19.0	4.0	-45.9869	-40.5372	1.0555556	306.3889	0.054988995	0.0	0.8888889	0.05882353	0.64705884	0.0	0.3125	0.9444444	2.0	2.0	
38.0	36.0	3.868421	-105.915	-90.4727	1.2413793	253.39473	0.06741689	0.0	0.84210527	0.0	0.5405405	0.0	0.2777778	0.9	5.0	5.0	
18.0	18.0	3.9444444	-41.3495	-38.8544	1.0588236	347.05554	0.061181672	0.0	0.8888889	0.0	0.5294118	0.0	0.4375	0.9375	3.0	3.0	
20.0	21.0	4.9	-55.7552	-52.3664	1.1052631	197.1	0.09731381	0.0	0.75	0.0	0.5263158	0.0	0.16666667	0.85	2.0	2.0	
8.0	9.0	4.125	-29.1789	-26.8994	1.0	113.25	0.027482245	0.0	1.0	0.0	0.5714286	0.0	0.33333334	1.0	2.0	2.0	
44.0	44.0	4.159091	-121.669	-95.7945	1.2571429	227.40909	0.034678236	0.022727273	0.95454544	0.023255814	0.6976744	0.04761905	0.35714287	1.0	4.0	4.0	
30.0	25.0	4.2	-80.4849	-62.0151	1.0	202.9	0.032862473	0.0	0.96666664	0.0	0.7241379	0.0	0.32142857	1.0	2.0	2.0	
54.0	55.0	3.4444444	-122.072	-102.655	1.4473684	207.92592	0.022254284	0.0	1.0	0.018867925	0.8679245	0.01923077	0.42307693	1.0	4.0	4.0	
33.0	34.0	4.7272725	-85.1286	-76.4978	1.0967742	146.30302	0.03823426	0.0	0.969697	0.0625	0.71875	0.06451613	0.2580645	1.0	0.0	0.0	
41.0	42.0	4.365854	-81.114	-85.7182	1.1666666	203.2439	0.015417864	0.0	0.9756098	0.0	0.875	0.07692308	0.4871795	1.0	5.0	5.0	
28.0	29.0	4.142857	-56.2689	-54.9857	1.16	305.75	0.03325606	0.0	1.0	0.0	0.8518519	0.07692308	0.3846154	1.0	3.0	3.0	
14.0	13.0	4.428571	-32.0286	-26.3821	1.0833334	338.5	0.017519347	0.0	1.0	0.0	0.84615386	0.083333336	0.5	1.0	3.0	3.0	
46.0	52.0	5.2173915	-118.294	-115.464	1.2380953	146.65218	0.042281654	0.0	0.8913044	0.0	0.6	0.09090909	0.22727273	0.9459459	3.0	3.0	
12.0	11.0	4.0	-28.5231	-22.2774	1.0	145.25	0.02883243	0.0	1.0	0.0	0.8181818	0.0	0.3	1.0	0.0	0.0	
29.0	29.0	4.172414	-63.6092	-56.4978	1.16	194.6207	0.028522488	0.0	0.9655172	0.035714287	0.78571427	0.037037037	0.4814815	1.0	3.0	5.0	
24.0	21.0	4.25	-61.6446	-52.1013	1.0	190.16667	0.043716636	0.0	1.0	0.04347826	0.7826087	0.045454547	0.22727273	1.0	2.0	2.0	
45.0	47.0	4.3777776	-109.94	-101.47	1.3428571	223.51111	0.02215205	0.0	0.9777778	0.0	0.75	0.093023255	0.30232558	1.0	0.0	0.0	
19.0	20.0	4.1578946	-44.827	-45.8043	1.1764706	268.3158	0.029755477	0.0	0.94736844	0.0	0.6666667	0.0	0.4117647	0.9444444	0.0	0.0	
25.0	31.0	4.68	-58.62	-58.4493	1.1481482	136.56	0.039344165	0.0	0.96	0.083333336	0.8333333	0.04347826	0.26086956	1.0	2.0	2.0	
20.0	20.0	4.25	-42.8251	-35.7307	1.0526316	496.9	0.037004404	0.0	1.0	0.0	0.8947368	0.0	0.3888889	1.0	0.0	2.0	
25.0	26.0	4.28	-53.824	-49.8391	1.1304348	256.52	0.025364393	0.0	1.0	0.0	0.8333333	0.04347826	0.47826087	1.0	3.0	3.0	
30.0	28.0	4.6666665	-70.0386	-69.697	1.1666666	439.66666	0.049080677	0.0	0.93333334	0.0	0.7241379	0.0	0.4642857	1.0	3.0	3.0	
34.0	34.0	4.7647057	-68.6347	-65.5737	1.0967742	232.14706	0.026500983	0.0	1.0	0.0	0.8787879	0.0	0.59375	1.0	2.0	2.0	
25.0	26.0	4.32	-55.0067	-53.4542	1.1818181	133.72	0.014260514	0.0	1.0	0.083333336	0.7916667	0.04347826	0.4347826	1.0	3.0	3.0	
26.0	24.0	4.0	-46.3254	-41.9606	1.1428572	166.07692	0.0393811	0.0	0.96153843	0.0	0.84	0.0	0.75	1.0	3.0	3.0	
37.0	36.0	4.216216	-102.755	-87.8467	1.125	240.27026	0.038997475	0.0	1.0	0.027777778	0.6944444	0.028571429	0.114285715	1.0	3.0	3.0	
32.0	31.0	4.65625	-79.9372	-76.5735	1.1481482	372.9375	0.026622418	0.0	0.96875	0.06451613	0.67741936	0.0	0.3	0.962963	3.0	3.0	
23.0	25.0	4.652174	-43.1258	-43.4537	1.1363636	151.39131	0.02497654	0.0	0.95652175	0.0	0.90909094	0.0	0.71428573	1.0	0.0	0.0	
31.0	35.0	4.322581	-65.2663	-62.8689	1.2068965	178.41936	0.03325191	0.0	0.9354839	0.0	0.8333333	0.10344828	0.3448276	1.0	0.0	0.0	
16.0	16.0	4.375	-36.5606	-30.7933	1.0666667	174.5	0.045571998	0.0	1.0	0.0	0.73333335	0.071428575	0.2857143	1.0	0.0	0.0	
38.0	40.0	4.736842	-68.261	-75.7046	1.25	214.10527	0.01690921	0.0	1.0	0.0	0.9459459	0.055555556	0.5833333	1.0	2.0	2.0	
21.0	22.0	5.047619	-57.9566	-47.1983	1.1	297.7143	0.028988952	0.0	1.0	0.05	0.7	0.05263158	0.36842105	1.0	3.0	3.0	
15.0	13.0	5.0666666	-35.3836	-30.933	1.0	311.33334	0.025441818	0.0	0.93333334	0.0	0.78571427	0.07692308	0.07692308	1.0	0.0	0.0	
45.0	41.0	4.177778	-89.5233	-78.6317	1.1388888	248.33333	0.033528037	0.0	0.95555556	0.06818182	0.75	0.069767445	0.53488374	0.974359	2.0	2.0	
10.0	11.0	5.0	-37.9143	-29.4614	1.0	107.5	0.043050457	0.0	0.8	0.0	0.44444445	0.0	0.125	1.0	0.0	0.0	
19.0	16.0	4.5263157	-45.7912	-30.4328	1.0	255.05263	0.02699758	0.0	0.8947368	0.055555556	0.6111111	0.05882353	0.23529412	1.0	0.0	0.0	
18.0	17.0	4.7222223	-38.5423	-34.6237	1.0625	202.88889	0.025755249	0.0	1.0	0.0	0.88235295	0.0625	0.375	1.0	0.0	0.0	
23.0	24.0	4.0434785	-48.9617	-47.7558	1.0909091	309.26086	0.018948365	0.0	1.0	0.045454547	0.8181818	0.0	0.52380955	1.0	3.0	3.0	
13.0	13.0	4.6923075	-34.3582	-34.8485	1.0	226.46153	0.03448197	0.0	1.0	0.0	0.5	0.09090909	0.09090909	1.0	0.0	0.0	
20.0	20.0	4.85	-62.0147	-45.98	1.1111112	138.3	0.034087148	0.0	0.8	0.05263158	0.47368422	0.11111111	0.11111111	1.0	2.0	2.0	
27.0	27.0	4.185185	-76.9587	-64.3163	1.125	197.37038	0.031518046	0.0	0.8518519	0.07692308	0.53846157	0.04	0.36	0.96153843	3.0	3.0	
10.0	9.0	3.5	-19.1337	-16.49	1.0	160.6	0.019089146	0.0	1.0	0.0	1.0	0.125	0.625	1.0	2.0	2.0	
31.0	32.0	4.548387	-82.1211	-65.4444	1.2307693	165.25807	0.047108218	0.0	0.9032258	0.06666667	0.6	0.0	0.2413793	0.9655172	0.0	0.0	
23.0	30.0	4.869565	-61.3265	-52.4066	1.25	156.17392	0.035761174	0.0	0.95652175	0.045454547	0.6818182	0.04761905	0.33333334	1.0	3.0	3.0	
20.0	22.0	4.3	-39.1855	-39.2456	1.1	185.8	0.027000105	0.0	1.0	0.0	0.7894737	0.055555556	0.6111111	1.0	3.0	3.0	
31.0	35.0	4.387097	-106.106	-74.3029	1.060606	191.96774	0.083100796	0.032258064	0.87096775	0.0	0.46666667	0.06896552	0.1724138	0.93333334	4.0	3.0	
6.0	6.0	5.5	-14.82	-14.189	1.0	92.5	0.013429989	0.0	1.0	0.0	0.8	0.0	0.25	1.0	0.0	0.0	
14.0	16.0	4.428571	-34.9805	-35.176	1.0	154.28572	0.0314342	0.0	1.0	0.0	0.84615386	0.0	0.5833333	1.0	2.0	2.0	
26.0	27.0	4.8846154	-85.5173	-67.3684	1.0384616	142.3077	0.05235092	0.03846154	0.84615386	0.04	0.48	0.083333336	0.125	1.0	2.0	2.0	
19.0	18.0	4.8421054	-45.3304	-44.9401	1.125	178.36842	0.01669784	0.0	0.94736844	0.0	0.7777778	0.11764706	0.1764706	0.9444444	3.0	3.0	
31.0	31.0	5.193548	-93.1066	-77.9661	1.0689656	146.80646	0.05883361	0.06451613	0.8064516	0.033333335	0.5	0.06896552	0.1724138	0.9259259	4.0	4.0	
34.0	36.0	4.9117646	-66.1038	-78.3436	1.2413793	187.08824	0.045901883	0.0	0.8235294	0.0	0.6060606	0.0	0.40625	0.78571427	3.0	3.0	
27.0	28.0	4.888889	-62.619	-53.3909	1.1666666	153.51852	0.032929394	0.0	0.8518519	0.03846154	0.61538464	0.04	0.36	0.9166667	2.0	2.0	
12.0	15.0	4.9166665	-38.3278	-32.0129	1.1538461	137.91667	0.02648366	0.0	1.0	0.09090909	0.45454547	0.0	0.1	1.0	0.0	0.0	
47.0	49.0	4.212766	-151.355	-132.072	1.2894737	179.61702	0.10032626	0.04255319	0.85106385	0.02173913	0.5217391	0.044444446	0.22222222	0.94285715	8.0	8.0	
19.0	19.0	4.105263	-57.7176	-45.8411	1.117647	201.21053	0.044043913	0.0	0.8947368	0.055555556	0.7222222	0.05882353	0.11764706	1.0	3.0	3.0	
18.0	23.0	4.4444447	-58.3432	-48.6884	1.15	84.27778	0.083803	0.0	0.8888889	0.05882353	0.47058824	0.125	0.0	0.9411765	2.0	2.0	
14.0	12.0	4.285714	-33.4848	-31.5812	1.0	296.92856	0.03173923	0.0	1.0	0.0	0.7692308	0.083333336	0.25	1.0	2.0	2.0	
29.0	30.0	4.793103	-62.8681	-64.7564	1.2	125.655174	0.020515377	0.0	0.9310345	0.035714287	0.6785714	0.074074075	0.37037036	0.9166667	4.0	4.0	
40.0	41.0	4.125	-82.952	-75.3942	1.3225807	338.675	0.020061418	0.0	1.0	0.025641026	0.8974359	0.078947365	0.5	1.0	5.0	6.0	
27.0	25.0	3.925926	-48.9639	-48.735	1.0869565	179.96297	0.016866518	0.0	1.0	0.0	0.9230769	0.04	0.68	1.0	4.0	4.0	
11.0	11.0	5.5454545	-43.0296	-49.5283	1.0	97.63636	0.041503374	0.0	0.8181818	0.1	0.3	0.0	0.11111111	0.90909094	0.0	0.0	
43.0	50.0	4.6511626	-85.2172	-91.1161	1.3888888	256.34885	0.02740998	0.0	0.88372093	0.023809524	0.8095238	0.024390243	0.46341464	0.972973	3.0	3.0	
